,imagename,captions
1066,troll_1040.jpg,THAT HAPPIEST MOMENT IN KALYANA PANDHI WHEN KESARI WAS SERVED TO YOUR PAKKATHU LEAF AND YOU ARE THE NEXT!!!
1067,troll_1041.jpg,THAT AWKWARD MOMENT WHEN U R=TELL THE FUNNIEST THING HAPPEND IN UR COLLEGE TO UR PARENTS AND IT TURNS INTO SERIOUS ADVICE
1068,troll_1042.jpg,LEAD: NAAN YAARU...  MANAGER: OP ADIKKIRAVAN   :LEAD: GENERAL AH KEKKALA TEAM LA NAAN YAARU  MANAGER: LEAD NDRA PERLA VELA EDHUVUM SEIYAMA JUNIORS AH MEERATTI TEAM LA EDHUKKU IRUKOROM THERIYAMA IRUKIRA ORU AAL
1069,troll_1043.jpg,*DIE HARD FAN: UNGA PROFILE ADIKA POREN   *TROLLER : EDHUKU DA   *FAN: UNGALUKU DECENCY PATHALA EN FAV ACTOR AH TROLL PANRINGA
1070,troll_1044.jpg,*GIRL: SCIENTIFIC CALCULATOR'A VEETLAIYE VITU VANDHUTANE..   *BOYS: ENNADHU INAIKU EXAM'KU SCIENTIFIC CALCULATOR THEVAIYA
1071,troll_1045.png,OUR REACTION WHEN TEACHER STANDING BEHIND US DURING EXAMS EVALO NERAM DA YOSIKIRAMATHIRIYE NADIKIRATHU  APA POITA :)
1072,troll_1046.jpg,*ME: IVARU THEATER PRINT LA LAM PADAM PAAKA MAATARAM HD PRINT LA THAAN PAAPARAAM
1073,troll_1047.jpg,NADIGAR AARYA SAYYESHA THIRUMANAM ARIVUPPU VELIYIDAPATTADHU   ~SAYISHA FANS REACTION~
1074,troll_1048.jpg,WORLD CUP 2019
1075,troll_1049.png,YELLA PENGALLAIYUM VISILADITHU THIRUMBI PAARKA VAITHALUM SERUPPADI VAANGADHA ORE JEEVAN KUKAR DHAN!!!
1076,troll_105.jpg,WHEN MOM DONT HAVE CLOTHS FOR CLEANING KITCHEN
1077,troll_1050.png,RAPE SCENA IRUNDHALUM ORU NEYAM VENAMA. YENDHA OORULADA AAMBALA LIPSTICK PODURAM
1078,troll_1051.jpg,2 BEER THANDUNA YRNNA PANUVA..! ADHUVUM PAAAVUM YENA PANNUM
1079,troll_1052.jpg,MANIVI KETPADHEI YELLAM VAANGI KODUTHU SAMALIPAVAN PUTHISALI...   VAANGI KUDIKKIRENNU SOLLIYE SAMMALIPPAVAN DHAN THERAISAALI....
1080,troll_1053.jpg,YAARU MUDHALLA VEETUKKU PORADHU YENUDU PAARPAMA?   DEAL   ADANG KOKKAMAKA
1081,troll_1054.jpg,OUR REACTION ON SEEING IPL ANCHOR SHIBANI  YEN PA CHANDRU... KAATHU VAANGA IPDI KUDA ORU TECHNIQUE IRUKU POLA
1082,troll_1055.jpg,ENDHIRAN   ENDHIRA...  ENDHIRA.. ENDHIRA. TAMIL MEME
1083,troll_1056.jpg,NO COMMENTS
1084,troll_1057.jpg,NO COMMENTS
1085,troll_1058.png,THAT KADUPU MOMENT WHEN WE SWITCH THE CHANNEL TO JAYA TV AFTER LONG TIME TO SEE AI AUDIO LAUNCH AND THIS APPEARS IPPO NAMBU PAYASAM EPADI PANURUDHU'NU PAPOOM
1086,troll_1059.jpg,"*KOTHANAR : INDHA SENGALLA PIDIDA   *SITHAL: PODUNGA SAAMY   PIDINGA ENGINEER  YENNAIYA ORU SITHAL EVALO ALAGA CATCH PANDRAN , NEE APDI COLLEGELA YENA DHAN 4 VARUSHAM PADICHA? IDHA KUDA PIDIKA THERIYALA?   YENDA COLLEGE IDHELLAMMA SOLLI THARANGA?"
1087,troll_106.jpg,SOUTH INDIAN GIRLS LOOK LIKE THIS     WANT THIS    DATE THIS    MARRY THIS
1088,troll_1060.jpg,~CLOSE ENOUGH
1089,troll_1061.jpg,WHY CAN'T THIS HAPPEN WHEN I WATCH EMMA WATSON OR MEGAN FOX MOVIES
1090,troll_1062.png,NO COMMENTS
1091,troll_1063.jpg,THAT SIBLING POTTU KUDUKRA MOMENT   *SIBLING : APPA AVANUKU RANK CARD KUDUTHURUKANGA PA   *ME: AVARUKU PAKKA TAERIYUM NEE MOODU
1092,troll_1064.jpg,AFTER MARRIAGE    *RANDOM GUY: ROMBA NAAL KALICHU UNGA ANNA KUDA VELIYA VARINGA POLA   *SAYISHA : ILA... AVAR EN HUSBAND
1093,troll_1065.jpg,*STR FANS: AIIII AMALA PAUL     INDHA PILLAYA IVANKITTA IRUNDHU KAPPATHI ULLA KOOTIPONGADA
1094,troll_1066.jpg,NOT ONLY BOYS EVEN GIRLS ALSO TROLL BOYS!!!   WHEN THEY FORM A GANY...
1095,troll_1067.jpg,NO COMMENTS
1096,troll_1068.jpg,*VIEWERS; ELLA PUDHU PADATHAYUM OREY NAAL LA POTU.. MATTHA NAAL ELAM RAJA RANI
1097,troll_1069.jpg,ORU NALLA MANAIVIYAL MATTUME...  UNGAL VAZHKAIYIL SAMANILAI KONDU VARA MUDIYUM!!!
1098,troll_107.jpg,VAALKAI THATHUVAM JOKE: VAALKAIYA NAAMA THAPPU PANNITA PATHU NIMISHAM KANNA MIDI PORUMAIYA YOSIKKANUM..? PALIYA YAARU MELA PODALAMNU......
1099,troll_1070.jpg,GAYLESTORM KU VAAIPU IRUKA INAIKU?     PUYAL VALUVILANDHU PAVILION KU THIRUMBIYATHU
1100,troll_1071.jpg,*dhanush: kai kai kai kai kai kaiiii
1101,troll_1072.jpg,mana amaithiku yoga dhan seiya vendum yena avasiyamillai... manaiviyai oru vaaram amma veetukku anuppiyum payan peralam....
1102,troll_1073.jpg,no comments
1103,troll_1074.jpg,*mobile: adhula irukura yellathaiyum pathutta. inimel pudhusa venumna neeye nadichu upload panna dhan undu
1104,troll_1075.jpg,"21 years before, nagma had imagino romanso philia"
1105,troll_1076.jpg,"jothika advice to train (engine) driver   ongala nambi enthana family travel pandranga, avangala ninachi happy ah irunga    antha driver, goods train driver ah iruntha enna pannuvinga"
1106,troll_1077.png,makes hairstyles with parachute coconut oil
1107,troll_1078.jpg,"going to write neet exam from home on before entering to exam hall, invigilators be like"
1108,troll_1079.jpg,vijay tv sombu awards atrocities indhanga sir ungluku ana award  yov na anchor pana vandhavan ya
1109,troll_108.jpg,hi uncle..  *90's kids: nammala ipo uncle nu koopiduradhu 2k kids dhan.. apo..
1110,troll_1080.jpg,*tr: yenna da vekkama?? munadi vaa daw london poi weight loss bathila gain panitaapla athu naala avanuku vekkam vitu pogala
1111,troll_1081.jpg,*kids: aandava... yenaku kalyanam nadandha yen aalukuda nadakkanum   *men's: aandava... yenaku kalyanam munnadi sondhamma oru veedu vanganum  *legends: aandava.. yenaku kalyanam munnadi mudi kottidama pathukkanum
1112,troll_1082.jpg,i hate my life...   ~me: apro neeyalam ena p***da uyiroda iruka...
1113,troll_1083.jpg,*sk_fans: one year of seemaraja
1114,troll_1084.jpg,now day's marriage function   mappillai...  ponnu      catering services boy's
1115,troll_1085.jpg,coffe'la sakkareiya kottinalum sakkareila coffe'ah kottinalum karaiya poradhu sakara dhan vazhkaiya nenachi varuthappattalum varuthapattukitte vazhndhalum karaiya poradhu unga vazhkai dhan
1116,troll_1086.jpg,evlo than internet connection slow va irunthaalum.. ad matum buffer aagama epdi play aaguthu...!
1117,troll_1087.jpg,"~during school days   7.00A.M: ""FEVER VARA MAARI IRKU MA""   *8.00A.M: VOMITING WHILE HAVING BREAKFAST   *8.30A.M: MOM SAYS ""SARI SCHOOL KU VENDAM""   *9.00A.M: PODRA CHUTTI TV AH !"
1118,troll_1088.jpg,AMMA: DEI YENDA MUDIYA NEELAMA VAZHATHUKITTU RUBBER BANDALAM MATTIKITU ALAIYARA..?   PAYAN: IDHUDHAMA IPPO FASHION  *AMMA: NAAYE... UNGA AKKAVA PONNUPAKKA VANDHAVANGA UNNA PIDICHURUKKUNU SOLLITTU POIRUKKANGA
1119,troll_1089.jpg,IN AGAYAM THEEPIDITH SONG  SOLAKAAATU BOMMAIKKARU SONTHAM YAARUMILLA KAIYYA BITTTU KAADHAL PONA KAYYIL REGAYILLA......   *BREAKUP GUYS: APO PURIYALA.. IPO PURIUTHU
1120,troll_109.jpg,INTERVAL LA KAASU ILLATHA TIME..
1121,troll_1090.jpg,TAG THAT CIVIL ENGINEER   HOUSE OWNER...  ENGG
1122,troll_1091.jpg,IDHE DHAN AVANUM SONNAN..
1123,troll_1092.jpg,YENDA.. PETTA PADATHA PAAKA POGALAYA...?   NA SUPER STAR PADAM MATTUMDHAN PAPPEN...!    PETA SUPER STAR NADICHA PADANDHANADA...?     INIME TAMIZHNATTIN SUPER STAR SIMBUDHANU SOLLITANGA...?
1124,troll_1093.png,NAN 60 VARUSHAMA ASWINI HAIR OIL USE PANDREN IPPA MUDI KOTRADHU SUTHAMA NINNU POCHU  ---THANKS TO ASWINI---
1125,troll_1094.jpg,40 THOGUDHIGALIL THANITHU POTTI DEEPA     *OTHERS KATCHI'S: MUDINCHA UNGA DEPOSIT PANAM KEDAIKUTHANU PAPOM.!!!
1126,troll_1095.jpg,*HOD: WHAT HAPPENING...   *ME: FOGG IS HAPPENING..  *HOD: EVAN LA ATHU???
1127,troll_1096.jpg,DEII ANGA PAARU DA HARDIK PANDYA
1128,troll_1097.jpg,*SHE: ENNA DA MEESAYA VAE KAANOM..?!
1129,troll_1098.jpg,MESSIYUM RONALDOVUM THANGAL NATTIRKU SELLUM VALIYIL...
1130,troll_1099.jpg,DID U SEE MY FACEBOOK UPDATE?    NO!! I WAS BUSY WITH TWITTER
1131,troll_11.jpg,*AUDIENCE: YEPPAIYAVATHU KICK VITTA SERI ! YEPPOME KICK VITTA YEPPUDI 1
1132,troll_110.jpg,* MUNDRAM YETTIL MUDIYADHADHU THIRUMANAM ALLA  *90'S KIDS: 4VADHU ETTU MUDIYA POGUDHU INNUM PONNU KEDACHA PAADILLAI
1133,troll_1100.jpg,WIRELESS DATA TRANSFER
1134,troll_1101.jpg,EDHU SEVAL MUTTEIYA?
1135,troll_1102.jpg,LAXMI STORES: MUPPADHU VARUSHATHUKKU MUNNALA KOLAM PODA VENDIYAVA INNUM POTTUTU IRUKKA
1136,troll_1103.jpg,NO COMMENTS
1137,troll_1104.png,"MANAVARGAL PORATTAM KURITHU OI.G. MAGENDHIRAN SARCHAI KARUTHU- ""PENGAL 'SIGHT' ADIKKA VENDUM YENBADHERKAGAVE MANAVARGAL PORATTANGALIL EDUPADUKINRANER: VIDUMURAIYAI MANADHIL VAITHE MANAVARGAL PORAATAM NADEIPERUGIRADHU""   APPO INDHA PANJU PITTAI VIKKIRAVAN PORATTAM PANNADHU, MAMMIKALAI SIGHT ADIKKAVA OIII"
1138,troll_1105.jpg,WHILE WATCHING VIDEOS IN FB   YOW YOW VIDEO ARAMPUCHU 10 SECND THANA ACHU ATHUKULA VADAGA CYCLE EDUTHUTU VERAITITU VARA
1139,troll_1106.jpg,UNIV. RESULTS PAGE   ENNA EZHAVU DA ITHU !! KARUMAM VANTHU THOLAYA MAATENDHU
1140,troll_1107.jpg,"DON'T WORRY JULIE...!!!   THERE IS ALWAYS SOMEONE, SOMEWHERE WORSE OFF THAN YOU...!!!"
1141,troll_1108.jpg,NEE INDHA VARSHA FEBRUARY KU VARUVIYA MAATIYA.. NAMBALAMA NAMBA KOODADHA..
1142,troll_1109.jpg,"PENGALIDAM KEKKAKUDADHADHU ""VAYADHU""   AANGALIDAM KEKKAKUDADHADHU ""SAMBALAM""   MAANAVARGALIDAM KEKKAKUDADHADHU "" MADHIPPEN"""
1143,troll_111.jpg,THERIYADHA PONNUKKU REQUEST KUDUTHU KEDALAI PODA NENAIKIRADHU DHAN NEEYAMA?  APPO THERINJA PONNUKKU MATTUM REQUEST KUDUTHU KADALAI PODURADHU DHAN NEEYAYAMA?   YENNA DHAN PANNANUM NAANGA?  NIRUTHANUM... THERIYAMMA PONNUNGALUKKU REQUEST ANUPURADHA NIRUTHANUM    MUDIYUMMA?? ILLANA BAN DHAN   MUDIYADHU.. BAN PANNIKKO.. YENGAKITTA FAKE PROFILE IRUKKU
1144,troll_1110.jpg,*ME: ITHU  ATHU LA
1145,troll_1111.jpg,NA YAARU FAN'NU THERIYAMA NEE PESIKITTU IRUKA... !!!   EDICHADHUM GIRNU SUTHUNALA APPOVE THERIYUTHU NEE DHANUSH FAN'NU... !!!
1146,troll_1112.jpg,"MANA AMAIDHIKKU YOGA DHAN SELLAVENDUM YENA AVASEYAM ILLAI, . . . . MANAIVIYAI ORU VAARAM AMMA VEETUKKU ANUPPIYUM PAYANPERALAM... !!!"
1147,troll_1113.png,WHEN HOD SAYS STUDENTS WITH LOW ATTENDANCE WILL NOT BE ALLOWED TO WRITE EXAMS   BAYANDHA THIZHILIL PANNA MUDIYUMMA IVANUNGA EPPAVUMME IPPADIDHAN..
1148,troll_1114.jpg,NO COMMENTS
1149,troll_1115.jpg,ADHIGAM NALLAVANAGA IRUKKA NENAIKKADHE... UNNAI  NADIGAN YENDRU SOLLIVIDUVARGAL...  ADHIGAM ANBODU NADANDHU KOLLADHE... ADIMAIYAKKI VIDUVARGAL...   ADHIGAM PORUMAIYUDAN NADAKKADHE... PAITHIYAM AAKKUMVARTEI VEDAMATTARGAL...  VELIPPADEIYAGA IRUNDHUVIDADHE... PALAR UNNAI VERUKKA NERIDUM...  YELLARAIYUM NAMBIVIDADHE... YEMATTRA PALAR IRUKKIRARGAL...  KOBAPADAMALLE IRUNDHUVIDADH... COMALIYAKKI VIDUVARGAL...
1150,troll_1116.jpg,Meeting EX/Crush few years    Expectation    Reality
1151,troll_1117.jpg,ponnunga eppovumme pannunga dhaan
1152,troll_1118.jpg,STARTED WATCHING  A MOVIE IN RAJ TV  STILL WATCHING
1153,troll_1119.jpg,~When beardless guys upload 10 years challenge..   oru change um ilaye
1154,troll_112.jpg,ungal kadhalikku eppadi oru annan erundhal yenna pannuvinga.....     innoru anna na. naanum iruppen
1155,troll_1120.png,THIS IS US GOING TO PARENTS -TEACHERS MEETING WITH DAD
1156,troll_1121.jpg,"90'kids : dai, nangalam appave school prayer la vaya mattum asaichu nadichuvangada...  ippa than da dubsmash, musically,tiktok ellam.."
1157,troll_1122.jpg,paralummandrathil kalakka pogum dhimuka mandram katchi 38 mpkkal-seidhi  aamam tamilagathil 07MLAkkali vaithu tamilaga sattamandrathil yennatha kilithargal?? aathimuka kondu vandha yedho oru aalivu thittathaiyavadhu thaduthu niruthinargala????????
1158,troll_1123.jpg,supermannagave irundhalum sunday aana maligai kadaikku aanuppi viduradhudhaan ammavoda speciality !!!
1159,troll_1124.jpg,"Class Rep/Leaders# : Machan Pakathu Class La Yarum Illa..Vaa Da Poi Duster,Chalk Piece Lam Aattaya Pota Vandhuruvom..    me- : NEE POI THIRUDU DA NAAYA..IVAN PADIKA VANDHANA ILLA THIRUDA VANDHANA NU THERLAYE.."
1160,troll_1125.jpg,VA ARUNACHALAM NE VARUVANU ENAKU THERIYUM ADHA UNAKAGA 30 AAYIRAM KILA VENGAYAM VANGI VACHURUKEN
1161,troll_1126.jpg,NEE AALAGA ERUKKENNU NENAIKKALA.. NEE RUSIYA ERUPPENU NENAIKKALA.. UNNAI INNUM ORU MASATHUKKU NENACHUKKUDA PAAKA MATTEN.. AANA EDHELAM NADANDHURUMMONU BAYAMMA ERUKKU !!- PURATTASI PILINGS
1162,troll_1127.jpg,INDHA ENGINEYARA KAD=NDUPUDINGAPPA.... AWARD WAITING..
1163,troll_1128.jpg,NOWADAYS SIMBU AND SIMBU FANNS REACTION  
1164,troll_1129.jpg,VADIVEL : PER ENNA?   VARSHA BOLLAMMA   VADIVEL : HMM ENGA VENAM POLAME   ERUMA ATHU EN PERU
1165,troll_113.jpg,"IDHU PLUTOVIL ERUNDHU EDUKKAPPATTADHU, IDHIL BOOMOYIN MIGAPPERIYA NILAPPARAPPU, APPADINU SONNALUM NEENGA NAMBATHAN PORINGA...! AANALUM NA UNMAIYA  SOLLUREN... IDHU ""VADAI CHATTIYIN ADIPPAGAM"""
1166,troll_1130.jpg,ELA STARS KUM MEME POTU KALAIKRANGA UNA MATUM YEN KALAIKA MATRANGA?? ENAKUNU ORU IDHU IRUKU
1167,troll_1131.jpg,2009     2019
1168,troll_1132.jpg,"YEN DA DEI.. IPO DHAN MIXI,TV,FAN ELAM REPAIR PANNEN..   MOM: NEE ENNADA NA INDHA PADATHA TV LA  POTU MARUBADIYUM ELATHAYUM ODAIKA PLAN POTU IRUKIYA.."
1169,troll_1133.png,EXPECTATION: MESSAGE FFROM AN UNKOWN NUMBER AND YOU CALL THE NUMBER.  REALITY: HELLO MACHI.. THIS IS MY NEW NUMBER  DA I TESTED WHETHER MESSAGE IS GOING DA!
1170,troll_1134.jpg,MANASATCHI: ILLA  THERIYAMMADHAAN  KEKKUREN UNNAKKU YEVA MESSAGE PANDRANU EDHA INSTALL PANNI VACHUERUKKA
1171,troll_1135.jpg,MAARUVEDA POTTIYIL MUDHAL PARISU VENDRA MAANAVAN
1172,troll_1136.jpg,"PALLIKUDADHULA, VELLIKILAMAI SAAPDA LUNCH BOX,APPADIYE MUDI VACHU,,, THINGAKILAMA KAALAIYELA THIRANDHU PAAKKUMBODHU.."
1173,troll_1137.jpg,PINRENGALE DA...INTHA VISHAYAM DI CAPRIO KU THERIYUMA?
1174,troll_1138.jpg,"COMPUTERLLA UNGALUKKU ENNALAM THERIYUM?  C , C++ , JAVA , PHOTOSHOP..."
1175,troll_1139.jpg,YARU DA NEE?    PARASAKTHI HERO DA !!    PARASAKTHI INNUM PAAKALA
1176,troll_114.jpg,BROTHER : PLAY SCHOOL AAYA VELAIKKU AATKKAL THEVAI    MOM : UNNADGANDI SOLFRANGA .... AIYYOO.. AIYYOO..
1177,troll_1140.jpg,AKNI  NATCHATHIRAM MAY 4- THEYTHIY MUTHAL AARAMBAM    'IPPO MATTUM YENNA  MOUNARAGAM OODIKKITTU ERUKKU?'-NU ORU KUMBAL KELAMBHUM PAARUNGA..
1178,troll_1141.jpg,EN DA KARUPPU T=SHIRT POTRA NE RAM AGIRA MUDIYUM AH ILA ANTHA AMMA JANU AGA MUDIYUM AH EN DA ELARUM SOONA PAANA AAGA MUDIYUM AH
1179,troll_1142.jpg,"FAN AH POOTTA KULIRUDHU OFF PANNA , KOSU  KADIKKUDHU !"
1180,troll_1143.jpg,POI SOLLI KALATI VIDRATHU PONNUNGA POLICY DA POI SOLLIYAACHUM PICKUP PANNRADHU THAN PASANGA POLICY
1181,troll_1144.jpg,PEOPLE : EARKANAVAE INDHA COIN SELLATHUNU EVANUM VANGA MADIKURANGA... IPO INDHA COIN VERA ... NALLA IRUKU DA UNGA PARTNERSHIP UH.. FIRST 10RUPEE COIN SELLUM NU AD POTTU THOLAINGADA..
1182,troll_1145.jpg,"ADHE SET LA , HEROINE MATTUM MAATHI YEDUTHU ERUKKAN..!!"
1183,troll_1146.jpg,AFTER SEEING THIS NEWS   SIMBU : 'VANDHA RAJAVA DHAAN VARUVEN' PADATHIRKKU KATAVUT VAITHU ANDAAVIL PAAL  UUTRI VERA LEVELIL SEIYA VENDUM 
1184,troll_1147.jpg,.
1185,troll_1148.jpg,90'S KIDS  (GIRLS) FAV SONGS : ULAGA ALAGI NANDHAAN..- 18 VAYASU PATTAMBOCHI -  INDHA PAATTELLAM CHINNA VAYASULA KETTALE YENNAKKU YERICHA MAIRA DHAN ERUKKUM
1186,troll_1149.jpg,ARMS HA PATHYA?!
1187,troll_115.jpg,"WHEN MY FRND ASKS "" MACHA UNGA DEPT LA EDHACHU NALLA FIGURE IRUKA DA??"""
1188,troll_1150.jpg,MAATTRAM - MUNNETTRAM - ANBU MONEY MONEY MONEY
1189,troll_1151.jpg,EDHA VAIYLA KADICHU THIRANDHAVANGA MATTUM 👍 PODUNGA
1190,troll_1152.jpg,ME : IDHU ORU DIARY MILK SILK(RS. 60) IDHUKULLA 4 PAROTTA 2 OMLET IRUKKU
1191,troll_1153.jpg,MANNIL INDHA KAADHAL INDRI YAARUM.. VAALTHAL KUDUMMO..   90S KIDS SINGLES :  28 VARUSAMMA EPPADIYE.. DHAYA.. VAALTHUKITTU THIRIYRUM.
1192,troll_1154.jpg,"SAIKKIL OTTA KASHTTAMMA ERUKKUNU BIKEAH VAANGI, BIKE VIDA CAR SUGARIYAMMA ERUKKUMENNU CAR VAANGI ADHANALA THOPPAIYA VAANGI IPPA ADHAI KURAIKKA GYMUKKU POONA.... ANGA OODADHA SAIKKILA OOTTASOLDRANGA .. VAALKKA ORU VATTAM!!"
1193,troll_1155.jpg,"AALLAKKAIGAL : 3 VELA SOORU, PONDATTI PULLAINGALODA SOGUSANA VAALKKAI, INDHA RENDUKKAGAVUMDHAN MAANAM, MARIYADHAI, SUDU, SORANA , VEKKAM EDHAYELLATHAIYUM OORANKATTITTU INDHA MADHIRI KUVA VENDIYADHURUKKU."
1194,troll_1156.jpg,NATCHATHIRA CRICKET : OTHER ACTORS BOWLING ..   VISHAL BOWLING
1195,troll_1157.jpg,CRUSH : WHEN MY CRUSH ASK NEE YARAYATHU LUV PANDRIYA  ME : UN PERA SOLLA ASAITHAN    CRUSH : EN PERA SONNA MOTHA DEAD BODY NEETANDA
1196,troll_1158.jpg,"""INNUM YENTHANAI UYERAI KAAVU VAANGA KATHUERUKKIRADHO..? INDHAK KATCHI UDAIYUM...! KAAKKI UDAIYUM..!"
1197,troll_1159.jpg,ME : DIWALI KU RENDU BOX VEDI VENUM    DAD : PONA VARAM THANA REDMI PHONE VANGUNA
1198,troll_116.jpg,PUBG PLAYERS AYUTHA POOJA :  ANDAVA ORU NALAIKI 10 KILLS 1 CHICKEN DINNER ETHA MATTUM USAR PANNUPPA .. NE THN PA ARUL PURIYANUM
1199,troll_1160.jpg,VILLAINS  VILLAATHI VILLAINS  ADHUKKUM MELAE !
1200,troll_1161.jpg,B'DAY BOY ATROCITIES   HIS FRND : HAPPY BIRTHDAY MACHI !   B'DAY BOY : TREAT ILA ! TREAT ILA !
1201,troll_1162.jpg,#DAUGHTER : ENNA PA APDI PATHUTU IRUKINGA   #FATHER : UNNA PAKURAPA EN AMMA AH PAKRA MADRI IRUKKU MA  #SON : ENNA PA PAKURINGA   #FATHER : PAKALA DA NAAYE MORAIKIREN
1202,troll_1163.jpg,"NEE PO NA VAREN NU SOLRAVANA KOODA NAMABALAM  AANA, THO KELAMBITAN MACHAN 2 MINS LA VANDHURUVEN SOLRAN PAARU AVANA MATTUM NAMABVEY KOODATHU !!"
1203,troll_1164.jpg,FACEBOOK USE PANDRADHULA NAMBALA MIJUDUVAN POLAYE ??????
1204,troll_1165.jpg,2K KIDS : VEERA SAHASAM PANTRARAMA
1205,troll_1166.jpg,"MY DIE HARD FANS REQUESTED ME TO SHARE THIS , BTW I DONT LIKE PUBLICITY . I AM LIKE THAMBI #AJITH #LATHIKA"
1206,troll_1167.png,"B.E PADICHA RS.30,000 SALARY KODUPANGALA'PPU    SIVA : RS.30,000 SALARY ?? B.E PADICHA..!! NEE PARTHA..!!!"
1207,troll_1168.jpg,#SENTHIL : VIGNESH'AH EPDI NAE SHORT'AH KOOPDRATHU   #GOUNDAMANI : VICKY NU KOOPDU...  #SENTHIL : SANDEEP' AH?   #GOUNDAMANI : SANDY'NU KOOPDU...  #SANTHIL : APPO SUNIL' AH.. 
1208,troll_1169.jpg,#VADIVEL : DEII.. IDHU NAMMA DARBAR PADA MUSIC DIRECTOR RA..!!
1209,troll_117.jpg,THAMILISAI - THERDHALIL NOTTA OPTION YENBADHU THEVAILLADHA ONDRU !   #GOUNDAMANI : LOOSU MADHIRI PESADHA... APRAM THERDHALLA YAARKUDA POTTI PODUVA...
1210,troll_1170.jpg,"KANNIR ANJALI  K.TIGER - MAVATTA THERU NAAYGAL SANGAM THALAIVAR NETRU ERAVU KUDIBODHAYIL VEGAMAGA VANDHA TWOWHEELAR MOODHI AGALAAMARANAMADAINDHAR YENBADHAI MIGUNDHA VARUTHATHUDAN THERIVITHU KOLGIROM .. UN PIRIVIL VAALUM ANBU NANBARGAL. JIMMI, DAMI, PUPPY, KARPPI, JACKY, VELLAIYAN, MATTRUM UN KUDUMBATHINAR , URAVINARGAL"
1211,troll_1171.jpg,BIG BOSS =LA KAVINNU ORU PAYYAN... YEDHO PONNUNGA KUDA SANDAIYAM IDHUKKU POI KAKUSKULLA UKKADHU AALUDHUTTU ERUKKAN ... LIKE A CHILD .. HEY GIRLS COME TODAY.. GO TOMORROW YAH..!
1212,troll_1172.jpg,#VADIVEL : DAI ITHU PERIYA HOTEL DA MANATHA VANGIRATHINGA DA   #  ANNAN ORU KALAKI    #VADIVEL : UNGALALA INTHA HOTEL KU KUPTU VANTHAN LA EN PUTHIYA SERUPALAYE ADIKANUM
1213,troll_1173.png,GANGAM STYLE     GOUNDER STYLE
1214,troll_1174.png,"ATLEE TO WED PRIYA.., #VIJAY TV : INDHA MARRIAGE VIDEO PODHUM IDHA VECHE NAANGA 4 VARUSHAM OATUVOM "
1215,troll_1175.jpg,#KEERTHY : GOYYALA VAAYA THORANTHA THAANADA
1216,troll_1176.jpg,#VADIVEL : PADAMAAYA IDHU MR.LOCAL LAM..........   LOCAL CHANNEL LA POTTALUM ORU PAYALUM PAAKA MATTAN 
1217,troll_1177.jpg,SAPUDUVADHARKKU THEVAIYANA PORUTKAL... THATTU .. TAMLAR .. KARANDI . MATRUM  TV. REMOTE.!
1218,troll_1178.jpg,AFTER WATCHING #96 MOVIE...  # WIFE : SCHOOL FRIENDS REUNION POREN.  #HUSBAND : ATHELLAM NEE INI NENACHU KOODA PARTHURA KOODATHU
1219,troll_1179.jpg,TADAY MERMAID COUGHT IN INDIAN OCEAN
1220,troll_118.jpg,""" NEE ERUKKUMBODHU THERIYAVILLAI..! NEE PIRINDHU SENDRA PINBUDHAN THERINDHADHU..!  UN PIRIVIN , VALIGALUM EN KADHALIN AALAMUM..!"
1221,troll_1180.jpg,* PASI EDUTHA NEE NEEYA IRUKKA MATA..!!  # ANNA : EN THANAGCHI SAMAYALA SAPTU PAARU..!! NEEYE IRUKKA MATA..!!
1222,troll_1181.jpg,ORU KALATHULA MOGII PEI UDUTHUNA THUNIYADHAAN INDHA KAALATHU PONNUNGA LEGINSNU PODUDHUNGA.
1223,troll_1182.jpg,# DARLIN ORU KISS KODUNGALE  #PAYTHIYAMMA UNNAKKU SUMMAERU  #MUNNA MAARI ILLA NEENGA ROMBA MAARITTINGA   # ILLAMMA NA MAARULA DISCOVERY KARANGA YENGE CAMARA VACHUERUKKANGANU THERIYALAYE 
1224,troll_1183.jpg,~HAPPY BOGI   # VIVEK BE LIKE : INDHA TEMPLATE KU BADHILA SARKAR ARM TEMPLATE HA USE PANALAM!!! IDEA ILLADHA PASANGA!
1225,troll_1184.jpg,# YENNAGA....   # ENNAMA... # UNGA TOOTHPASTE LA UPPU IRUKKA?   # AYYOOOO...
1226,troll_1185.jpg,# WHILE KAMAL SIR TALKING ABOUT THE MEERA-ABHIRAMI-MUGEN ISSUE   #SAKSHI : KOLUTHI VITTATHU YAAARUUU!!!
